ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
"514094  -  lote 155 urbanización la mutisa, barrio nueva Colombia piedecuesta-3242599261",00:00:36.573877,1.0,200.0,2025-09-04T14:16:24.118613,,ARDISA ENTREGA,230653,514348,,2025-09-04T14:41:22.283276,Orden No. 893021911,Picking,1.0,98,200.0,2025-09-04T14:16:08.948291,1145,Muy baja,aanaya,2025-09-04T14:34:48.463693,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E514342,00:00:27.64303,1.0,4.0,2025-09-04T14:13:27.513534,,Orden de Compra,230652,514342,,2025-09-04T17:58:09.768128,,Entrada de almacen,1.0,98,4.0,2025-09-04T14:13:17.190491,1145,Normal,cgalvis,2025-09-04T17:57:42.125098,Complete,2025-09-13T00:00:00,2025-09-05 15:39:43
E514341,00:00:35.453107,1.0,7.0,2025-09-04T14:12:44.08978,,Orden de Compra,230651,514341,,2025-09-04T17:58:55.693233,,Entrada de almacen,1.0,98,7.0,2025-09-04T14:12:36.135336,1145,Normal,cgalvis,2025-09-04T17:58:20.240126,Complete,2025-09-10T00:00:00,2025-09-05 15:39:43
"514332 Madera F5,F6,F7 Y F8",00:14:41.062508,2.0,6.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230650,514334,,2025-09-04T15:38:34.836753,Orden No. 144763,Picking,1.0,98,6.0,2025-09-04T14:01:43.686437,1290,Muy baja,lortiz,2025-09-04T15:16:54.022005,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514332 Madera F5,F6,F7 Y F8<A10",00:01:16.381238,1.0,15.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230649,514333,,2025-09-04T15:30:00.66813,Orden No. 144763,Picking,1.0,98,15.0,2025-09-04T14:01:43.686437,1290,Muy baja,lortiz,2025-09-04T15:28:44.286892,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514328 Madera F5,F6,F7 Y F8",00:02:28.520181,1.0,1.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230648,514330,,2025-09-04T15:41:19.568128,Orden No. 144762,Picking,1.0,98,1.0,2025-09-04T14:01:38.499204,1290,Muy baja,lortiz,2025-09-04T15:38:51.047947,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514328 Madera F5,F6,F7 Y F8<A10",00:02:08.799327,1.0,4.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230647,514329,,2025-09-04T15:43:31.395842,Orden No. 144762,Picking,1.0,98,4.0,2025-09-04T14:01:38.499204,1290,Muy baja,lortiz,2025-09-04T15:41:22.596515,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514324 Madera, Crear Media Lamina Bog",00:01:23.732328,1.0,0.5,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230646,514326,,2025-09-04T15:44:58.562713,Orden No. 144761,Picking,1.0,98,0.5,2025-09-04T14:01:32.23099,1290,Muy baja,lortiz,2025-09-04T15:43:34.830385,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514324 Madera F5,F6,F7 Y F8<A10",00:01:07.134139,1.0,3.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230645,514325,,2025-09-04T15:47:46.391188,Orden No. 144761,Picking,1.0,98,3.0,2025-09-04T14:01:32.23099,1290,Muy baja,lortiz,2025-09-04T15:46:39.257049,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514321 Madera F5,F6,F7 Y F8<A10",00:01:35.098313,1.0,4.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230644,514322,,2025-09-04T15:46:36.359909,Orden No. 144760,Picking,1.0,98,4.0,2025-09-04T14:01:27.762929,1290,Muy baja,lortiz,2025-09-04T15:45:01.261596,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514317 Madera F5,F6,F7 Y F8",00:02:49.023618,1.0,1.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230643,514319,,2025-09-04T15:50:42.467046,Orden No. 144759,Picking,1.0,98,1.0,2025-09-04T14:01:20.983481,1290,Muy baja,lortiz,2025-09-04T15:47:49.387592,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514317 Madera F5,F6,F7 Y F8<A10",00:00:28.302834,1.0,2.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230642,514318,,2025-09-04T15:51:13.720427,Orden No. 144759,Picking,1.0,98,2.0,2025-09-04T14:01:20.983481,1290,Muy baja,lortiz,2025-09-04T15:50:45.417593,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514313 Madera, Crear Media Lamina Bog",00:01:51.95574,1.0,0.5,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230641,514315,,2025-09-04T15:53:09.95214,Orden No. 144758,Picking,1.0,98,0.5,2025-09-04T14:01:12.609382,1290,Muy baja,lortiz,2025-09-04T15:51:17.9964,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514313 Madera F5,F6,F7 Y F8",00:03:06.448882,2.0,7.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230640,514314,,2025-09-04T15:56:31.146522,Orden No. 144758,Picking,1.0,98,7.0,2025-09-04T14:01:12.609382,1290,Muy baja,lortiz,2025-09-04T15:53:24.69764,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514310 Madera F5,F6,F7 Y F8<A10",00:01:11.636948,1.0,8.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230639,514311,,2025-09-04T15:57:47.035009,Orden No. 144757,Picking,1.0,98,8.0,2025-09-04T14:00:59.933384,1290,Muy baja,lortiz,2025-09-04T15:56:35.398061,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514307 Madera F5,F6,F7 Y F8",00:02:06.179081,1.0,4.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230638,514308,,2025-09-04T15:59:56.348695,Orden No. 144756,Picking,1.0,98,4.0,2025-09-04T14:00:54.296637,1290,Muy baja,lortiz,2025-09-04T15:57:50.169614,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514304 Madera F5,F6,F7 Y F8",00:03:07.216438,1.0,1.0,2025-09-04T15:10:02.202266,,PRODUCCIÒN,230637,514305,,2025-09-04T16:03:13.316567,Orden No. 144755,Picking,1.0,98,1.0,2025-09-04T14:00:47.844424,1290,Muy baja,lortiz,2025-09-04T16:00:06.100129,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514301 Canto,00:55:02.387531,18.0,1422.0,2025-09-04T14:23:34.008296,,PRODUCCIÒN,230636,514302,,2025-09-04T15:39:58.224642,Orden No. 144754,Picking,1.0,98,1422.0,2025-09-04T14:00:36.133338,1290,Muy baja,sacosta,2025-09-04T14:35:28.32016,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514298 Canto,00:04:44.459625,1.0,16.0,2025-09-04T14:23:34.008296,,PRODUCCIÒN,230635,514299,,2025-09-04T15:40:01.836175,Orden No. 144753,Picking,1.0,98,16.0,2025-09-04T14:00:28.243287,1290,Muy baja,sacosta,2025-09-04T14:35:23.484242,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"514295 Madera F5,F6,F7 Y F8<A10",00:00:52.03513,1.0,1.0,2025-09-04T15:32:46.804845,,VENTA PUNTUAL,230634,514296,,2025-09-04T19:35:35.422635,Orden No. 144752,Picking,1.0,98,1.0,2025-09-04T14:00:15.772155,1290,Muy baja,mdiaz,2025-09-04T19:26:21.432167,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514184  -  CRA 16 27 65,00:01:26.307645,1.0,1.0,2025-09-04T14:25:02.64029,,VENTA PUNTUAL,230632,514184,,2025-09-04T16:20:39.431412,,Auditoria Picking,1.0,98,1.0,2025-09-04T14:00:12.280312,1145,Normal,hpinzon,2025-09-04T16:19:13.123767,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514174  -  CRA 16 27 65,00:00:34.919554,3.0,15.0,2025-09-04T14:25:02.64029,,VENTA PUNTUAL,230631,514174,,2025-09-04T16:18:57.851676,,Auditoria Picking,1.0,98,15.0,2025-09-04T14:00:12.280312,1145,Normal,hpinzon,2025-09-04T16:18:22.932122,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514253  -  CRA 16 27 65,00:01:25.562646,3.0,100.0,2025-09-04T14:25:02.64029,,VENTA PUNTUAL,230633,514253,,2025-09-04T16:37:52.904123,,Auditoria Picking,1.0,98,100.0,2025-09-04T14:00:12.280312,1145,Normal,hpinzon,2025-09-04T16:36:27.341477,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514279 Madera F5,F6,F7 Y F8",00:02:55.864317,2.0,3.0,2025-09-04T15:32:46.804845,,ARDISA ENTREGA,230630,514281,,2025-09-04T19:45:17.694567,Orden No. 500116072,Picking,1.0,98,3.0,2025-09-04T13:30:21.711645,1290,Muy baja,mdiaz,2025-09-04T19:40:26.415646,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514279 Madera F5,F6,F7 Y F8<A10",00:02:37.375684,2.0,7.0,2025-09-04T15:32:46.804845,,ARDISA ENTREGA,230629,514280,,2025-09-04T19:46:11.825957,Orden No. 500116072,Picking,1.0,98,7.0,2025-09-04T13:30:21.711645,1290,Muy baja,mdiaz,2025-09-04T19:40:34.643993,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
512175  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:11:29.42356,4.0,149.0,2025-09-04T13:29:02.04415,,CLIENTE RECOGE,230628,512175,,2025-09-04T13:42:09.044129,,Auditoria Picking,1.0,98,149.0,2025-09-04T13:28:39.814238,1145,Normal,sfiallo,2025-09-04T13:30:39.620569,Complete,2025-09-02T00:00:00,2025-09-05 15:39:43
512175  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:03:37.855767,4.0,149.0,2025-09-04T13:15:15.055446,,CLIENTE RECOGE,230627,514273,,2025-09-04T13:19:31.447188,Orden No. 883072059,Picking,1.0,98,149.0,2025-09-04T13:14:08.276158,1145,Muy baja,abarragan,2025-09-04T13:15:48.243239,Complete,2025-09-02T00:00:00,2025-09-05 15:39:43
514271 Madera Torres,00:03:18.00499,1.0,50.0,2025-09-04T15:32:46.804845,,ARDISA ENTREGA,230626,514272,,2025-09-04T19:50:27.276848,Orden No. 500116071,Picking,1.0,98,50.0,2025-09-04T13:00:22.952145,1290,Muy baja,mdiaz,2025-09-04T19:40:00.501483,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514267 Canto,00:05:07.094788,1.0,7.0,2025-09-04T12:48:14.357764,,CLIENTE RECOGE,230625,514268,,2025-09-04T15:49:42.523252,Orden No. 891016425,Picking,1.0,98,7.0,2025-09-04T12:45:34.649118,1290,Muy baja,cangel,2025-09-04T14:13:59.285967,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514261 Herraje,,1.0,0.0,,,VENTA PUNTUAL,230624,514262,,,Orden No. 144749,Picking,0.0,98,5.0,2025-09-04T12:30:08.99275,1290,Muy baja,,,Pending,2025-09-09T00:00:00,2025-09-05 15:39:43
514256 Canto,00:16:42.943176,3.0,502.0,2025-09-05T06:07:28.193393,,VENTA PUNTUAL,230623,514257,,2025-09-05T06:35:32.554645,Orden No. 144711,Picking,1.0,98,502.0,2025-09-04T12:20:52.045821,1290,Muy baja,jmunar,2025-09-05T06:08:00.584746,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514185  -  CL 105 24 65 PROVENZA FRENTE A LA ESTACION DE BOMBEROS,00:48:13.876053,5.0,48.0,2025-09-04T12:06:09.528149,,ARDISA ENTREGA,230622,514185,,2025-09-04T13:19:21.640411,,Auditoria Picking,1.0,98,48.0,2025-09-04T12:05:21.166766,1145,Normal,sfiallo,2025-09-04T12:11:15.100132,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514168  -  CRA 16 27 65,00:01:30.99629,1.0,20.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230621,514168,,2025-09-04T13:01:00.670744,,Auditoria Picking,1.0,98,20.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T12:59:29.674454,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514139  -  CRA 16 27 65,00:23:24.055474,3.0,11.5,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230614,514139,,2025-09-04T13:27:38.287629,,Auditoria Picking,1.0,98,11.5,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:04:14.232155,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514164  -  CRA 16 27 65,00:02:09.073601,2.0,11.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230620,514164,,2025-09-04T13:01:45.221749,,Auditoria Picking,1.0,98,11.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T12:59:36.148148,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514110  -  CRA 16 27 65,01:12:50.228006,1.0,2.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230606,514110,,2025-09-04T13:47:26.665567,,Auditoria Picking,1.0,98,2.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T12:33:07.252199,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514113  -  CRA 16 27 65,00:47:53.791215,1.0,3.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230607,514113,,2025-09-04T13:47:18.650351,,Auditoria Picking,1.0,98,3.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T12:59:24.859136,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514116  -  CRA 16 27 65,00:02:41.310904,3.0,3.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230608,514116,,2025-09-04T13:45:14.856149,,Auditoria Picking,1.0,98,3.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:42:33.545245,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514120  -  CRA 16 27 65,00:06:56.23155,2.0,2.5,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230609,514120,,2025-09-04T13:42:28.055973,,Auditoria Picking,1.0,98,2.5,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:35:31.824423,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514125  -  CRA 16 27 65,00:02:22.281275,1.0,1.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230610,514125,,2025-09-04T13:35:22.829449,,Auditoria Picking,1.0,98,1.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:33:00.548174,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514130  -  CRA 16 27 65,00:00:12.395647,1.0,0.5,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230611,514130,,2025-09-04T13:32:54.954323,,Auditoria Picking,1.0,98,0.5,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:32:42.558676,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514133  -  CRA 16 27 65,00:28:03.152313,2.0,11.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230612,514133,,2025-09-04T13:32:36.227548,,Auditoria Picking,1.0,98,11.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:04:33.075235,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514136  -  CRA 16 27 65,00:25:53.805944,2.0,17.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230613,514136,,2025-09-04T13:30:33.415051,,Auditoria Picking,1.0,98,17.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:04:39.609107,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514144  -  CRA 16 27 65,00:17:34.982326,3.0,18.5,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230615,514144,,2025-09-04T13:21:15.808119,,Auditoria Picking,1.0,98,18.5,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:03:40.825793,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514149  -  CRA 16 27 65,00:11:53.344522,2.0,12.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230616,514149,,2025-09-04T13:15:13.224113,,Auditoria Picking,1.0,98,12.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:03:19.879591,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514154  -  CRA 16 27 65,00:00:12.691635,1.0,2.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230617,514154,,2025-09-04T13:03:07.506053,,Auditoria Picking,1.0,98,2.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:02:54.814418,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514157  -  CRA 16 27 65,00:00:14.656284,2.0,6.5,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230618,514157,,2025-09-04T13:02:49.636044,,Auditoria Picking,1.0,98,6.5,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T13:02:34.97976,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514161  -  CRA 16 27 65,00:02:39.112004,2.0,5.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230619,514161,,2025-09-04T13:02:22.014581,,Auditoria Picking,1.0,98,5.0,2025-09-04T12:04:12.950726,1145,Normal,sfiallo,2025-09-04T12:59:42.902577,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514253 CANTOS Y HERRAJES ,00:43:31.971653,3.0,100.0,2025-09-04T14:00:20.032315,,VENTA PUNTUAL,230605,514254,,2025-09-04T15:42:06.707474,Orden No. 144748,Picking,1.0,98,100.0,2025-09-04T12:02:30.18246,1145,Muy baja,eduarte,2025-09-04T14:00:57.065629,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514171  -  CRA 16 27 65,03:14:48.460847,32.0,2185.0,2025-09-04T12:04:33.173667,,PRODUCCIÒN,230604,514171,,2025-09-04T16:17:53.286803,,Auditoria Picking,1.0,98,2185.0,2025-09-04T12:02:22.718327,1145,Normal,hpinzon,2025-09-04T12:29:07.496967,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514250 Canto,02:02:29.512633,22.0,956.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230603,514251,,2025-09-04T15:15:21.040137,Orden No. 144747,Picking,1.0,98,956.0,2025-09-04T12:02:13.769465,1290,Muy baja,imendez,2025-09-04T12:11:49.485065,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"514246 Madera F5,F6,F7 Y F8<A10",00:00:50.329283,1.0,2.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230601,514247,,2025-09-04T14:27:18.135118,Orden No. 144746,Picking,1.0,98,2.0,2025-09-04T12:02:03.476161,1290,Muy baja,lortiz,2025-09-04T14:22:26.745258,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514246 Madera F5,F6,F7 Y F8",00:05:21.841148,1.0,2.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230602,514248,,2025-09-04T14:26:31.100977,Orden No. 144746,Picking,1.0,98,2.0,2025-09-04T12:02:03.476161,1290,Muy baja,lortiz,2025-09-04T14:17:11.597765,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514242 Madera, Crear Media Lamina Bog",00:01:06.222585,1.0,0.5,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230600,514244,,2025-09-04T14:31:27.607232,Orden No. 144745,Picking,1.0,98,0.5,2025-09-04T12:01:58.128991,1290,Muy baja,lortiz,2025-09-04T14:27:23.040142,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514242 Madera Torres,00:06:29.202877,1.0,3.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230599,514243,,2025-09-04T14:30:23.720407,Orden No. 144745,Picking,1.0,98,3.0,2025-09-04T12:01:58.128991,1290,Muy baja,lortiz,2025-09-04T14:22:37.876792,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514239 Madera F5,F6,F7 Y F8<A10",00:03:01.092107,1.0,0.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230598,514240,,,Orden No. 144744,Picking,0.0,98,3.0,2025-09-04T12:01:53.056152,1290,Muy baja,lguerrero,2025-09-04T14:31:44.023191,Waiting,2025-09-05T00:00:00,2025-09-05 15:39:43
514171 CANTOS Y HERRAJES ,01:31:39.169446,32.0,2185.0,2025-09-04T12:02:13.933381,,PRODUCCIÒN,230597,514238,,2025-09-04T13:53:56.085849,Orden No. 144731,Picking,1.0,98,2185.0,2025-09-04T12:01:53.046597,1145,Muy baja,jschmalbach,2025-09-04T12:07:02.96013,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"514233 Madera F5,F6,F7 Y F8<A10",00:00:21.438723,1.0,2.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230594,514234,,2025-09-04T14:41:29.155928,Orden No. 144743,Picking,1.0,98,2.0,2025-09-04T12:01:44.508148,1290,Muy baja,lortiz,2025-09-04T14:39:54.42522,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514233 Madera, Crear Media Lamina Bog",00:00:26.851332,1.0,0.5,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230596,514236,,2025-09-04T14:37:11.589648,Orden No. 144743,Picking,1.0,98,0.5,2025-09-04T12:01:44.508148,1290,Muy baja,lortiz,2025-09-04T14:35:38.082116,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514233 Madera F5,F6,F7 Y F8",00:02:05.664476,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230595,514235,,2025-09-04T14:39:18.690317,Orden No. 144743,Picking,1.0,98,1.0,2025-09-04T12:01:44.508148,1290,Muy baja,lortiz,2025-09-04T14:35:44.232183,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514228 Madera Torres,00:01:37.068872,1.0,4.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230593,514231,,2025-09-04T14:43:25.259374,Orden No. 144742,Picking,1.0,98,4.0,2025-09-04T12:01:35.92932,1290,Muy baja,lortiz,2025-09-04T14:40:12.451748,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514228 Madera F5,F6,F7 Y F8",00:01:41.453002,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230592,514230,,2025-09-04T14:44:57.336061,Orden No. 144742,Picking,1.0,98,1.0,2025-09-04T12:01:35.92932,1290,Muy baja,lortiz,2025-09-04T14:41:39.645968,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514224 Madera F5,F6,F7 Y F8<A10",00:04:14.016824,1.0,13.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230589,514225,,2025-09-04T14:54:36.867681,Orden No. 144741,Picking,1.0,98,13.0,2025-09-04T12:01:29.992021,1290,Muy baja,lortiz,2025-09-04T14:50:17.214825,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514224 Madera Torres,00:05:12.226705,1.0,28.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230590,514226,,2025-09-04T14:50:13.672124,Orden No. 144741,Picking,1.0,98,28.0,2025-09-04T12:01:29.992021,1290,Muy baja,lortiz,2025-09-04T14:45:01.445419,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514221 Madera F5,F6,F7 Y F8",00:02:26.576662,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230588,514222,,2025-09-04T14:59:58.400172,Orden No. 144740,Picking,1.0,98,1.0,2025-09-04T12:01:23.040154,1290,Muy baja,lortiz,2025-09-04T14:54:40.194009,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514217 Herraje,,3.0,0.0,,,ARDISA ENTREGA,230587,514220,,,Orden No. 897010841,Picking,0.0,98,19.0,2025-09-04T12:01:17.460149,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
514217 Canto,,3.0,0.0,,,ARDISA ENTREGA,230586,514219,,,Orden No. 897010841,Picking,0.0,98,34.0,2025-09-04T12:01:17.460149,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
"514214 Madera F5,F6,F7 Y F8",00:02:07.941063,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230585,514216,,2025-09-04T15:02:18.993201,Orden No. 144739,Picking,1.0,98,1.0,2025-09-04T12:01:15.320146,1290,Muy baja,lortiz,2025-09-04T15:00:11.052138,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514211 Maderas Medias Laminas Bog,00:01:28.924334,1.0,0.5,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230584,514212,,2025-09-04T15:04:19.488129,Orden No. 144738,Picking,1.0,98,0.5,2025-09-04T12:01:06.29542,1290,Muy baja,lortiz,2025-09-04T15:02:22.724209,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514208 Madera F5,F6,F7 Y F8",00:01:07.66503,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230583,514209,,2025-09-04T15:05:11.314787,Orden No. 144737,Picking,1.0,98,1.0,2025-09-04T12:00:55.204786,1290,Muy baja,lortiz,2025-09-04T15:02:34.294468,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514205 Madera F5,F6,F7 Y F8",00:01:36.299546,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230582,514206,,2025-09-04T15:06:51.640159,Orden No. 144736,Picking,1.0,98,1.0,2025-09-04T12:00:48.675503,1290,Muy baja,lortiz,2025-09-04T15:05:15.340613,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514198 Madera F5,F6,F7 Y F8<A10",00:01:22.340049,1.0,2.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230578,514200,,2025-09-04T15:08:18.024164,Orden No. 144735,Picking,1.0,98,2.0,2025-09-04T12:00:42.602183,1290,Muy baja,lortiz,2025-09-04T15:06:55.684115,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514199 PERFILERIA BOG,,1.0,0.0,,,ARDISA ENTREGA,230579,514201,,,Orden No. 891016424,Picking,0.0,98,1.0,2025-09-04T12:00:42.58431,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
514199 Herraje,,1.0,0.0,,,ARDISA ENTREGA,230581,514203,,,Orden No. 891016424,Picking,0.0,98,4.0,2025-09-04T12:00:42.58431,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
514199 Canto,,2.0,0.0,,,ARDISA ENTREGA,230580,514202,,,Orden No. 891016424,Picking,0.0,98,10.0,2025-09-04T12:00:42.58431,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
"514192 Madera F5,F6,F7 Y F8",00:02:06.896102,1.0,1.0,2025-09-04T12:09:40.483798,,PRODUCCIÒN,230576,514194,,2025-09-04T15:12:00.656781,Orden No. 144734,Picking,1.0,98,1.0,2025-09-04T12:00:31.104151,1290,Muy baja,lortiz,2025-09-04T15:09:53.760679,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
